,Date,Home,HomeP,Away,AwayP,HomeD,AwayD,HCAP
25,24-10-2025 21:00,Portland Trail Blazers,139,Golden State Warriors,119,"[['Jrue Holiday', 28, '12', '5', '11'], ['Shaedon Sharpe', 25, '17', '4', '1'], ['Toumani Camara', 33, '19', '7', '2'], ['Deni Avdija', 29, '26', '5', '6'], ['Donovan Clingan', 22, '14', '8', '2'], ['Jerami Grant', 28, '22', '2', '2'], ['Kris Murray', 27, '13', '1', '1'], ['Blake Wesley', 20, '4', '2', '4'], ['Matisse Thybulle', 15, '10', '2', '0'], ['Yang Hansen', 7, '2', '1', '0'], ['Rayan Rupert', 4, '0', '1', '1'], ['Duop Reath', 3, '0', '0', '0']]","[['Butler J.', 27, '14', '3', '4'], ['Curry S.', 27, '35', '6', '3'], ['Kuminga J.', 24, '16', '8', '3'], ['Green D.', 21, '12', '3', '5'], ['Q·Post', 16, '5', '4', '1'], ['Richard W.', 25, '7', '2', '2'], ['Podziemski B.', 22, '8', '5', '0'], ['Moody M.', 21, '7', '2', '0'], ['Jackson-Davis T.', 17, '6', '4', '1'], ['Hield B.', 12, '2', '0', '3'], ['Pat Spencer', 11, '4', '2', '1'], ['Santos G.', 11, '3', '1', '1'], ['Payton G.', 7, '0', '1', '0']]",-3.5
26,24-10-2025 21:00,Sacramento Kings,105,Utah Jazz,104,"[['Zach LaVine', 37, '31', '2', '1'], ['Schroder D.', 33, '17', '5', '3'], ['DeMar DeRozan', 37, '7', '3', '6'], ['Jones I.', 14, '2', '2', '1'], ['Domantas Sabonis', 37, '12', '12', '1'], ['Malik Monk', 21, '20', '1', '3'], ['Keon Ellis', 17, '4', '3', '1'], ['Westbrook R.', 17, '7', '1', '4'], ['Saric D.', 16, '5', '2', '2'], ['D.Eubanks', 11, '0', '2', '1']]","[['Keyonte George', 34, '18', '2', '10'], ['Svi Mykhailiuk', 24, '9', '4', '0'], ['Markkanen L.', 36, '33', '4', '1'], ['Filipowski K.', 25, '10', '6', '4'], ['Walker Kessler', 30, '3', '9', '2'], ['Brice Sensabaugh', 22, '15', '4', '1'], ['Clayton W.', 20, '10', '5', '3'], ['Nurkic J.', 18, '4', '11', '2'], ['Taylor Hendricks', 17, '2', '3', '1'], ['Bailey A.', 13, '0', '2', '1']]",5.5
27,24-10-2025 21:30,Los Angeles Clippers,129,Phoenix Suns,102,"[['Harden', 28, '30', '7', '7'], ['Bradley Beal', 20, '6', '1', '2'], ['Leonard K.', 33, '27', '5', '5'], ['Jones D.', 23, '17', '4', '2'], ['Zubac I.', 25, '8', '5', '4'], ['John Collins', 24, '10', '6', '2'], ['Dunn K.', 21, '14', '2', '1'], ['Chris Paul', 20, '0', '3', '8'], ['Lopez B.', 18, '6', '7', '1'], ['Batum N.', 8, '3', '1', '0'], ['Sanders K.', 5, '2', '0', '0'], ['Niederhauser Y.', 5, '6', '1', '0'], ['Christie C.', 5, '0', '2', '0'], ['Brown K.', 5, '0', '1', '0']]","[['Grayson Allen', 29, '12', '1', '5'], ['Devin Booker', 28, '18', '3', '7'], ['Brooks D.', 27, '21', '3', '2'], ['Dunn R.', 17, '6', '5', '0'], ['Ighodaro O.', 20, '9', '6', '1'], ['Collin Gillespie', 28, '13', '5', '5'], [""Royce O'Neale"", 28, '11', '4', '1'], ['Hayes N.', 21, '7', '2', '0'], ['Mark Williams', 14, '2', '6', '0'], ['Fleming R.', 9, '0', '0', '2'], ['Nick Richards', 9, '2', '1', '0'], ['J.Goodwin', 6, '0', '1', '0'], ['Maluach K.', 5, '1', '0', '0']]",9.5
28,25-10-2025 18:00,Orlando Magic,98,Chicago Bulls,110,"[['Bane D.', 31, '14', '5', '3'], ['Tyus Jones', 14, '0', '0', '1'], ['Banchero P.', 36, '24', '10', '1'], ['Wagner F.', 34, '17', '7', '1'], ['Carter W.', 31, '8', '13', '1'], ['Black A.', 30, '19', '5', '1'], ['da Silva T.', 24, '8', '3', '1'], ['Bitadze G.', 17, '3', '9', '2'], ['Howard J.', 9, '0', '0', '1'], ['Richardson J.', 8, '3', '0', '0'], ['Isaac J.', 6, '2', '1', '0']]","[['Josh Giddey', 32, '21', '8', '3'], ['Tre Jones', 29, '13', '5', '8'], ['I.Okoro', 22, '0', '4', '0'], ['Buzelis M.', 12, '3', '3', '0'], ['Vucevic N.', 31, '15', '8', '2'], ['Patrick Williams', 29, '12', '5', '4'], ['Kevin Huerter', 29, '11', '7', '6'], ['Ayo Dosunmu', 27, '15', '1', '2'], ['Jalen Smith', 17, '16', '3', '1'], ['Julian Phillips', 10, '4', '2', '0'], ['Dalen Terry', 2, '0', '0', '0']]",5.5
29,25-10-2025 18:30,Atlanta Hawks,100,Oklahoma City Thunder,117,"[['Trae Young', 30, '15', '4', '10'], ['Dyson Daniels', 27, '8', '4', '1'], ['Alexander-Walker N.', 30, '17', '3', '2'], ['Mouhamed Gueye', 23, '11', '6', '2'], ['Onyeka Okongwu', 35, '11', '12', '4'], ['Newell A.', 25, '12', '10', '1'], ['Krejci V.', 22, '13', '2', '1'], ['L.Kennard', 21, '5', '0', '3'], ['Keaton Wallace', 12, '5', '1', '1'], ['Dante N.', 9, '1', '4', '0'], ['Toppin J.', 5, '2', '0', '0'], ['Houstan C.', 2, '0', '0', '0']]","[['Shai Gilgeous-Alexander', 29, '30', '5', '5'], ['Cason Wallace', 26, '3', '3', '3'], ['Chet Holmgren', 27, '31', '11', '1'], ['Luguentz Dort', 27, '5', '2', '1'], ['Isaiah Hartenstein', 29, '14', '10', '2'], ['Mitchell A.', 29, '14', '7', '7'], ['Aaron Wiggins', 27, '9', '5', '2'], ['Jaylin Williams', 18, '7', '3', '0'], ['Youngblood C.', 11, '4', '1', '0'], ['Barnhizer B.', 11, '0', '1', '0'], ['Ousmane Dieng', 5, '0', '2', '0'], ['Carlson B.', 2, '0', '0', '0']]",-9.5
30,25-10-2025 18:30,Philadelphia 76ers,125,Charlotte Hornets,121,"[['Tyrese Maxey', 42, '28', '6', '9'], ['VJ Edgecombe', 40, '15', '6', '8'], ['Kelly Oubre Jr', 37, '19', '1', '1'], ['Barlow D.', 16, '2', '4', '0'], ['Joel Embiid', 20, '20', '2', '4'], ['Quentin Grimes', 30, '24', '3', '4'], ['Andre Drummond', 16, '7', '13', '2'], ['Jabari Walker', 15, '0', '4', '0'], ['Edwards J.', 12, '9', '1', '0'], ['Bona Adem', 12, '1', '0', '1']]","[['LaMelo Ball', 34, '27', '10', '8'], ['Collin Sexton', 30, '21', '2', '7'], ['Miles Bridges', 35, '18', '9', '7'], ['Brandon Miller', 9, '4', '0', '1'], ['Kalkbrenner R.', 26, '14', '7', '1'], ['Knueppel K.', 30, '14', '3', '1'], ['Tre Mann', 22, '4', '5', '2'], ['James S.', 19, '10', '2', '1'], ['Moussa Diabate', 17, '6', '2', '0'], ['Salaun T.', 13, '3', '5', '1'], ['Mason Plumlee', 5, '0', '0', '1']]",4.5
31,25-10-2025 19:00,Memphis Grizzlies,128,Indiana Pacers,103,"[['Wells J.', 27, '5', '3', '0'], ['Ja Morant', 27, '19', '3', '8'], ['Jackson J.', 25, '17', '2', '1'], ['Caldwell-Pope K.', 23, '10', '4', '5'], ['Landale J.', 26, '8', '8', '1'], ['Konchar J.', 25, '9', '5', '2'], ['Coward C.', 24, '27', '6', '4'], ['Small J.', 21, '16', '2', '6'], ['Aldama S.', 21, '9', '8', '1'], ['Spencer C.', 16, '8', '6', '3'], ['Hall P.', 2, '0', '0', '0'], ['Jackson G.', 2, '0', '0', '0'], ['Olivier-Maxence Prosper', 2, '0', '2', '0']]","[['Mathurin B.', 28, '26', '3', '4'], ['Sheppard B.', 24, '9', '5', '3'], ['Nesmith A.', 31, '15', '1', '1'], ['Siakam P.', 26, '13', '6', '6'], ['Wiseman J.', 20, '4', '4', '0'], ['Dennis R.', 28, '7', '2', '6'], ['Walker J.', 27, '6', '7', '3'], ['Toppin O.', 26, '13', '9', '2'], ['Jackson I.', 12, '3', '5', '0'], ['Huff J.', 10, '2', '2', '0'], ['Bradley', 7, '5', '0', '0'], ['Peter T.', 2, '0', '0', '0']]",2.5
32,25-10-2025 20:00,Denver Nuggets,133,Phoenix Suns,111,"[['Murray J.', 32, '23', '6', '5'], ['Braun C.', 31, '20', '3', '3'], ['Cameron Johnson', 25, '15', '4', '1'], ['Gordon A.', 25, '17', '2', '1'], ['Jokic N.', 32, '14', '14', '15'], ['Hardaway T.', 26, '4', '0', '0'], ['Bruce Brown', 22, '11', '3', '3'], ['Watson P.', 20, '7', '2', '1'], ['Valanciunas J.', 13, '12', '7', '1'], ['Jones S.', 3, '0', '0', '0'], ['Holmes D.', 3, '3', '0', '0'], ['Pickett J.', 3, '2', '0', '0'], ['Strawther J. L.', 3, '3', '2', '0'], ['Nnaji Z.', 3, '2', '0', '1']]","[['Devin Booker', 37, '31', '3', '7'], ['Grayson Allen', 33, '17', '4', '5'], ['Brooks D.', 31, '15', '3', '2'], ['Dunn R.', 23, '9', '7', '2'], ['Ighodaro O.', 23, '4', '1', '1'], [""Royce O'Neale"", 28, '7', '4', '2'], ['Collin Gillespie', 14, '6', '2', '1'], ['Hayes N.', 14, '4', '5', '2'], ['Maluach K.', 13, '6', '2', '1'], ['Nick Richards', 10, '4', '4', '0'], ['Fleming R.', 5, '3', '2', '0'], ['J.Goodwin', 5, '2', '1', '1'], ['I.Livers', 5, '3', '0', '0']]",12.5
33,26-10-2025 13:00,San Antonio Spurs,118,Brooklyn Nets,107,"[['Devin Vassell', 35, '16', '3', '1'], ['Stephon Castle', 30, '13', '6', '3'], ['Julian Champagnie', 31, '13', '6', '2'], ['Harrison Barnes', 25, '4', '3', '1'], ['Victor Wembanyama', 36, '31', '14', '4'], ['Harper D.', 29, '20', '6', '8'], ['Keldon Johnson', 29, '19', '6', '1'], ['Bismack Biyombo', 12, '0', '1', '0'], ['Jordan McLaughlin', 7, '0', '0', '0'], ['Bryant C.', 5, '2', '0', '0']]","[['Cameron Thomas', 32, '40', '2', '0'], ['Saraf B.', 15, '0', '1', '5'], ['Porter M.', 38, '16', '6', '4'], ['Terance Mann', 31, '7', '6', '3'], ['Nicolas Claxton', 26, '10', '5', '2'], ['Noah Clowney', 24, '7', '3', '2'], ['Demin E.', 19, '3', '4', '1'], ['Jalen Wilson', 15, '9', '1', '1'], [""Day'Ron Sharpe"", 15, '6', '3', '1'], ['Ziaire Williams', 13, '5', '1', '0'], ['Tyrese Martin', 12, '4', '2', '3']]",10.5
34,26-10-2025 14:30,Detroit Pistons,119,Boston Celtics,113,"[['Cunningham C.', 38, '25', '3', '8'], ['Thompson A.', 36, '21', '12', '3'], ['Harris T.', 35, '18', '8', '4'], ['Robinson D.', 30, '8', '4', '1'], ['Duren J.', 28, '24', '18', '1'], ['Stewart I.', 21, '9', '6', '1'], ['Holland R.', 19, '7', '1', '1'], ['Green', 17, '7', '3', '1'], ['Jenkins D.', 10, '0', '0', '1'], ['Lanier C.', 5, '0', '0', '1']]","[['White D.', 37, '15', '4', '3'], ['Pritchard P.', 34, '21', '10', '4'], ['Brown J.', 35, '41', '6', '4'], ['Gonzalez H.', 18, '0', '1', '0'], ['Queta N.', 26, '4', '6', '3'], ['Hauser S.', 24, '8', '4', '0'], ['Anfernee Simons', 23, '12', '1', '0'], ['Minott J.', 14, '10', '1', '1'], ['Garza L.', 13, '2', '2', '1'], ['Chris Boucher', 9, '0', '1', '1'], ['Scheierman B.', 5, '0', '2', '0']]",2.5
35,26-10-2025 17:00,Cleveland Cavaliers,118,Milwaukee Bucks,113,"[['D.Mitchell', 33, '24', '3', '4'], ['S.Merrill', 30, '17', '3', '1'], ['E.Mobley', 34, '23', '8', '6'], ['Hunter D.', 27, '16', '4', '2'], ['Jarrett Allen', 26, '8', '11', '1'], ['D.Wade', 23, '4', '1', '1'], ['Lonzo Ball', 23, '11', '6', '5'], ['Porter C.', 16, '5', '3', '1'], ['Tyson J.', 15, '5', '0', '1'], ['Larry Nance Jr', 12, '5', '5', '1']]","[['Rollins R.', 34, '14', '4', '8'], ['Green A.', 31, '20', '2', '2'], ['Antetokounmpo G.', 33, '40', '14', '9'], ['Trent G.', 28, '6', '0', '2'], ['Turner M.', 31, '13', '6', '2'], ['Prince T.', 31, '8', '3', '1'], ['Portis B.', 23, '10', '8', '1'], ['Sims', 8, '2', '0', '0'], ['Coffey A.', 8, '0', '0', '0'], ['Sears M.', 7, '0', '0', '0'], ['Jackson A.', 5, '0', '0', '0']]",7.5
36,26-10-2025 17:00,Miami Heat,115,New York Knicks,107,"[['Powell N.', 32, '29', '7', '3'], ['Mitchell D.', 24, '9', '1', '6'], ['Adebayo B.', 38, '19', '13', '3'], ['Wiggins A.', 31, '9', '5', '2'], ['Ware K.', 22, '5', '8', '0'], ['Jaquez Jr. J.', 27, '17', '5', '5'], ['Jovic N.', 25, '6', '5', '5'], ['Fontecchio S.', 19, '14', '4', '1'], ['Smith D.', 18, '6', '2', '0'], ['Larsson P.', 5, '1', '0', '0']]","[['Bridges M.', 37, '20', '5', '4'], ['Brunson J.', 35, '37', '5', '7'], ['Anunoby OG.', 37, '14', '6', '1'], ['Towns K.', 36, '15', '18', '2'], ['Hukporti A.', 10, '0', '2', '1'], ['Hart J.', 29, '6', '5', '5'], ['L.Shamet', 16, '0', '1', '1'], ['Yabusele G.', 16, '2', '6', '0'], ['Jordan Clarkson', 15, '8', '3', '2'], ['Kolek T.', 10, '5', '1', '0']]",-3.5
37,26-10-2025 17:00,Washington Wizards,113,Charlotte Hornets,139,"[['C.J. McCollum', 30, '24', '6', '5'], ['Carrington C.', 26, '4', '3', '5'], ['George K.', 25, '6', '8', '5'], ['Khris Middleton', 20, '11', '3', '1'], ['Sarr A.', 25, '21', '4', '5'], ['Johnson T.', 29, '18', '4', '2'], ['Whitmore C.', 21, '10', '4', '2'], ['Corey Kispert', 20, '0', '1', '0'], ['Vukcevic T.', 11, '6', '2', '0'], ['Bagley M.', 10, '2', '1', '0'], ['Riley W.', 9, '5', '1', '0'], ['Justin Champagnie', 6, '4', '3', '0'], ['Johnson A.', 4, '0', '0', '0'], ['Cooper S.', 2, '0', '0', '0'], ['Anthony Gill', 2, '2', '0', '0']]","[['LaMelo Ball', 35, '38', '13', '13'], ['Collin Sexton', 33, '20', '2', '3'], ['Knueppel K.', 35, '20', '6', '2'], ['Miles Bridges', 32, '22', '4', '3'], ['Kalkbrenner R.', 22, '4', '5', '1'], ['Moussa Diabate', 23, '12', '10', '1'], ['James S.', 20, '13', '0', '3'], ['Salaun T.', 16, '4', '7', '1'], ['Tre Mann', 12, '0', '2', '0'], ['McNeeley L.', 6, '0', '1', '2'], ['Mason Plumlee', 3, '2', '2', '0'], ['Connaughton P.', 2, '4', '0', '1']]",1.5
38,26-10-2025 18:00,Minnesota Timberwolves,114,Indiana Pacers,110,"[['DiVincenzo', 38, '17', '2', '3'], ['Edwards A.', 3, '5', '1', '0'], ['Randle', 39, '31', '4', '6'], ['McDaniels J.', 35, '11', '5', '1'], ['Gobert R.', 34, '14', '18', '1'], ['Conley M.', 25, '6', '1', '4'], ['Reid N.', 23, '16', '10', '2'], ['Hyland B.', 19, '5', '1', '2'], ['Clark J.', 15, '6', '2', '0'], ['Shannon Jr. T.', 10, '3', '4', '0'], ['Ingles J.', 1, '0', '0', '0']]","[['Nesmith A.', 35, '18', '8', '2'], ['Sheppard B.', 32, '6', '6', '2'], ['Siakam P.', 37, '33', '10', '8'], ['Huff J.', 16, '5', '0', '0'], ['Jackson I.', 15, '6', '3', '2'], ['Dennis R.', 27, '12', '2', '5'], ['Walker J.', 26, '5', '7', '4'], ['Bradley', 25, '12', '5', '1'], ['Toppin O.', 17, '9', '6', '0'], ['Jackson Q.', 10, '4', '2', '0']]",12.5
39,26-10-2025 18:30,Dallas Mavericks,139,Toronto Raptors,129,"[['Flagg C.', 29, '22', '4', '4'], ['Klay Thompson', 20, '10', '4', '3'], ['Anthony Davis', 35, '25', '10', '3'], ['Paul Washington Jr.', 32, '17', '7', '5'], ['Dereck Lively II', 21, '4', '7', '4'], [""D'Angelo Russell"", 29, '24', '5', '6'], ['Max Christie', 27, '17', '2', '2'], ['Naji Marshall', 25, '12', '6', '3'], ['Caleb Martin', 12, '4', '1', '0'], ['Jaden Hardy', 5, '2', '1', '0'], ['Kelly M.', 2, '0', '0', '0'], ['Nembhard R.', 2, '0', '0', '0'], ['Dwight Powell', 2, '2', '2', '2']]","[['Immanuel Quickley', 32, '14', '5', '5'], ['RJ Barrett', 28, '16', '4', '3'], ['Scottie Barnes', 34, '33', '11', '6'], ['Brandon Ingram', 32, '22', '6', '3'], ['Poeltl J.', 19, '4', '8', '4'], ['Ochai Agbaji', 22, '5', '3', '0'], ['Mamukelashvili S.', 22, '16', '1', '3'], ['Shead J.', 16, '6', '0', '8'], ['Murray-Boyles C.', 13, '0', '2', '0'], ['Gradey Dick', 13, '10', '2', '1'], ['Battle J.', 7, '3', '1', '0'], ['Mogbo J.', 2, '0', '0', '0']]",-1.5
40,26-10-2025 20:00,Los Angeles Clippers,114,Portland Trail Blazers,107,"[['Harden', 38, '20', '6', '13'], ['Bogdanovic B.', 24, '0', '5', '1'], ['Leonard K.', 35, '30', '10', '4'], ['Jones D.', 22, '4', '2', '0'], ['Zubac I.', 35, '21', '8', '3'], ['John Collins', 26, '16', '6', '1'], ['Dunn K.', 22, '9', '2', '1'], ['Batum N.', 15, '3', '3', '1'], ['Lopez B.', 13, '5', '3', '0'], ['Chris Paul', 11, '6', '1', '2']]","[['Jrue Holiday', 34, '21', '6', '7'], ['Shaedon Sharpe', 32, '19', '5', '1'], ['Toumani Camara', 33, '5', '2', '4'], ['Deni Avdija', 33, '23', '7', '5'], ['Donovan Clingan', 24, '9', '10', '3'], ['Jerami Grant', 29, '17', '2', '0'], ['Kris Murray', 18, '0', '3', '1'], ['Blake Wesley', 17, '6', '6', '3'], ['Matisse Thybulle', 15, '5', '0', '0'], ['Yang Hansen', 4, '2', '1', '0']]",7.5
41,26-10-2025 20:00,Sacramento Kings,120,Los Angeles Lakers,127,"[['Schroder D.', 35, '18', '2', '12'], ['Keon Ellis', 18, '6', '2', '1'], ['Zach LaVine', 40, '32', '4', '0'], ['DeMar DeRozan', 40, '21', '6', '3'], ['Domantas Sabonis', 31, '10', '14', '3'], ['Westbrook R.', 27, '18', '6', '6'], ['Malik Monk', 24, '15', '1', '2'], ['Cardwell D.', 13, '0', '3', '0'], ['D.Eubanks', 4, '0', '2', '0'], ['Saric D.', 4, '0', '0', '0'], ['Carter D.', 3, '0', '0', '0'], ['Jones I.', 1, '0', '0', '0']]","[['Reaves A.', 39, '51', '11', '9'], ['Vincent G.', 19, '3', '1', '1'], ['Hachimura R.', 40, '18', '3', '2'], ['Marcus Smart', 31, '11', '3', '5'], ['Deandre Ayton', 36, '22', '15', '2'], ['Jake LaRavia', 33, '11', '6', '5'], ['J.Vanderbilt', 27, '9', '5', '2'], ['Knecht D.', 13, '2', '2', '0'], ['Manon C.', 3, '0', '1', '0']]",4.5
42,27-10-2025 18:00,Detroit Pistons,95,Cleveland Cavaliers,116,"[['Cunningham C.', 29, '12', '5', '4'], ['Robinson D.', 26, '8', '0', '1'], ['Harris T.', 18, '10', '3', '1'], ['Thompson A.', 15, '6', '3', '0'], ['Duren J.', 21, '8', '7', '2'], ['Holland R.', 26, '11', '4', '1'], ['Stewart I.', 26, '4', '9', '3'], ['Jenkins D.', 22, '9', '0', '5'], ['Green', 17, '2', '3', '1'], ['Lanier C.', 12, '6', '1', '0'], ['Reed P.', 8, '4', '2', '0'], ['Klintman B.', 7, '2', '3', '0'], ['Colby Jones', 7, '2', '4', '2'], ['Smith T.', 6, '11', '4', '0']]","[['D.Mitchell', 29, '35', '1', '2'], ['S.Merrill', 18, '11', '1', '1'], ['E.Mobley', 30, '15', '11', '5'], ['Hunter D.', 24, '13', '5', '6'], ['Jarrett Allen', 25, '20', '7', '2'], ['Tyson J.', 28, '3', '2', '1'], ['Porter C.', 24, '4', '7', '3'], ['D.Wade', 20, '5', '6', '2'], ['Larry Nance Jr', 18, '3', '4', '2'], ['Proctor T.', 10, '3', '2', '1'], ['Travers L.', 7, '0', '0', '0'], ['Bryant T.', 7, '4', '2', '0']]",-1.5
43,27-10-2025 18:00,Philadelphia 76ers,136,Orlando Magic,124,"[['Tyrese Maxey', 42, '43', '4', '8'], ['VJ Edgecombe', 39, '26', '4', '7'], ['Kelly Oubre Jr', 40, '25', '10', '4'], ['Jabari Walker', 14, '4', '5', '0'], ['Bona Adem', 25, '7', '4', '1'], ['Quentin Grimes', 26, '14', '5', '3'], ['Andre Drummond', 23, '4', '6', '1'], ['Edwards J.', 19, '5', '1', '1'], ['Eric Gordon', 11, '8', '0', '0'], ['Sallis H.', 1, '0', '0', '0']]","[['Bane D.', 34, '24', '3', '1'], ['Suggs J.', 21, '12', '6', '6'], ['Banchero P.', 38, '32', '7', '5'], ['Wagner F.', 36, '22', '4', '4'], ['Carter W.', 34, '10', '10', '2'], ['Black A.', 30, '14', '3', '2'], ['da Silva T.', 15, '0', '2', '1'], ['Bitadze G.', 14, '5', '3', '2'], ['Tyus Jones', 10, '2', '3', '2'], ['Penda N.', 7, '3', '2', '1'], ['Richardson J.', 1, '0', '0', '1']]",-6.5
44,27-10-2025 19:00,Chicago Bulls,128,Atlanta Hawks,123,"[['Josh Giddey', 33, '18', '13', '5'], ['Tre Jones', 31, '14', '7', '9'], ['Buzelis M.', 32, '16', '5', '3'], ['I.Okoro', 24, '10', '0', '1'], ['Vucevic N.', 34, '17', '17', '9'], ['Ayo Dosunmu', 27, '21', '3', '2'], ['Patrick Williams', 22, '12', '3', '2'], ['Kevin Huerter', 21, '15', '0', '2'], ['Julian Phillips', 10, '5', '0', '0'], ['Jalen Smith', 7, '0', '3', '0']]","[['Dyson Daniels', 34, '2', '7', '2'], ['Trae Young', 34, '21', '3', '17'], ['Johnson J.', 32, '25', '6', '3'], ['Risacher Z.', 20, '2', '0', '0'], ['Porzingis K.', 26, '27', '2', '2'], ['Alexander-Walker N.', 30, '17', '3', '3'], ['Onyeka Okongwu', 29, '18', '10', '2'], ['L.Kennard', 21, '7', '3', '2'], ['Mouhamed Gueye', 10, '4', '0', '0'], ['Keaton Wallace', 5, '0', '2', '1']]",-2.5
45,27-10-2025 19:00,Houston Rockets,137,Brooklyn Nets,109,"[['Okogie J.', 31, '10', '0', '1'], ['Thompson A.', 25, '12', '4', '8'], ['Kevin Durant', 25, '19', '6', '3'], ['Smith Jr. J.', 24, '11', '4', '0'], ['Sengun A.', 30, '21', '6', '6'], ['Eason T.', 26, '22', '5', '5'], ['Sheppard R.', 24, '15', '4', '8'], ['S.Adams', 16, '4', '8', '1'], ['Clint Capela', 14, '8', '1', '0'], ['JD Davison', 7, '3', '0', '1'], ['Tate J.', 7, '4', '1', '0'], ['Holiday A.', 7, '5', '0', '0'], ['Green J.', 4, '3', '0', '0']]","[['Saraf B.', 25, '6', '1', '5'], ['Cameron Thomas', 25, '9', '1', '2'], ['Porter M.', 28, '18', '4', '2'], ['Terance Mann', 23, '21', '6', '0'], ['Nicolas Claxton', 23, '6', '3', '3'], ['Jalen Wilson', 23, '9', '1', '2'], ['Tyrese Martin', 23, '11', '4', '2'], [""Day'Ron Sharpe"", 22, '17', '12', '2'], ['Traore N.', 21, '4', '1', '3'], ['Noah Clowney', 16, '2', '2', '1'], ['Etienne T.', 5, '0', '0', '0'], ['Liddell E.', 5, '6', '2', '0']]",15.5
46,27-10-2025 19:00,New Orleans Pelicans,90,Boston Celtics,122,"[['Poole J.', 34, '22', '2', '4'], ['Fears J.', 27, '2', '2', '2'], ['Murphy T.', 34, '7', '5', '5'], ['Jones H.', 23, '11', '2', '0'], ['Missi Y.', 19, '11', '7', '3'], ['Bey S.', 24, '11', '2', '0'], ['Queen D.', 22, '12', '3', '0'], ['Alvarado J.', 22, '5', '3', '2'], ['Hawkins J.', 15, '0', '2', '1'], ['Jordan D.', 11, '7', '5', '0'], ['Peavy M.', 3, '2', '2', '0'], ['McGowens B.', 3, '0', '0', '0'], ['Matkovic K.', 3, '0', '0', '0']]","[['Pritchard P.', 31, '18', '3', '8'], ['White D.', 31, '11', '3', '7'], ['Minott J.', 28, '15', '9', '1'], ['Brown J.', 24, '15', '7', '4'], ['Queta N.', 22, '6', '11', '0'], ['Anfernee Simons', 32, '25', '6', '1'], ['Hauser S.', 26, '9', '3', '2'], ['Garza L.', 19, '16', '6', '1'], ['Scheierman B.', 14, '3', '6', '0'], ['Tillman X.', 7, '4', '0', '1'], ['Chris Boucher', 3, '0', '0', '0'], ['Walsh J.', 1, '0', '0', '0'], ['Harper R.', 1, '0', '0', '0']]",-4.5
47,27-10-2025 19:00,San Antonio Spurs,121,Toronto Raptors,103,"[['Stephon Castle', 31, '22', '5', '4'], ['Devin Vassell', 30, '15', '3', '5'], ['Harrison Barnes', 32, '18', '0', '5'], ['Julian Champagnie', 23, '9', '9', '1'], ['Victor Wembanyama', 31, '24', '15', '4'], ['Harper D.', 27, '11', '6', '6'], ['Keldon Johnson', 24, '10', '5', '0'], ['Bismack Biyombo', 14, '2', '1', '1'], ['Bryant C.', 11, '3', '0', '0'], ['Jordan McLaughlin', 10, '5', '0', '2'], ['Jones D.', 2, '2', '0', '0'], ['Minix R.', 2, '0', '0', '1'], ['Ingram H.', 2, '0', '0', '0']]","[['Immanuel Quickley', 32, '15', '3', '7'], ['RJ Barrett', 32, '25', '2', '2'], ['Brandon Ingram', 32, '14', '3', '5'], ['Scottie Barnes', 30, '8', '3', '2'], ['Poeltl J.', 24, '2', '2', '1'], ['Murray-Boyles C.', 24, '19', '3', '1'], ['Mamukelashvili S.', 17, '5', '0', '2'], ['Shead J.', 16, '6', '2', '5'], ['Ochai Agbaji', 12, '4', '1', '2'], ['Walter J.', 10, '3', '1', '1'], ['Gradey Dick', 8, '0', '0', '0'], ['Mogbo J.', 3, '2', '0', '1']]",4.5
48,27-10-2025 19:30,Dallas Mavericks,94,Oklahoma City Thunder,101,"[['Flagg C.', 31, '2', '2', '0'], ['Max Christie', 31, '14', '2', '0'], ['Paul Washington Jr.', 38, '15', '9', '3'], ['Klay Thompson', 22, '8', '4', '2'], ['Anthony Davis', 38, '26', '11', '3'], [""D'Angelo Russell"", 30, '9', '2', '10'], ['Naji Marshall', 23, '9', '4', '0'], ['Jaden Hardy', 21, '11', '1', '1'], ['Caleb Martin', 5, '0', '1', '1']]","[['Shai Gilgeous-Alexander', 35, '23', '4', '8'], ['Cason Wallace', 33, '4', '5', '5'], ['Chet Holmgren', 32, '18', '11', '2'], ['Luguentz Dort', 32, '6', '5', '1'], ['Isaiah Hartenstein', 30, '16', '12', '0'], ['Mitchell A.', 27, '17', '7', '1'], ['Aaron Wiggins', 27, '11', '3', '3'], ['Jaylin Williams', 17, '4', '7', '1'], ['Barnhizer B.', 6, '2', '1', '0'], ['Youngblood C.', 1, '0', '0', '0']]",-9.5
